noteId	participantId	createdAtMillis	timestampMillisOfFirstNonNMRStatus	firstNonNMRStatus	timestampMillisOfCurrentStatus	currentStatus	timestampMillisOfLatestNonNMRStatus	mostRecentNonNMRStatus
1446860437031727104	5187401A41A57F2640236764C853055C	1633793384213	-1		-1		-1	
1446852822511886339	23993E44083059C233655452808031FA	1633791568773	-1		-1		-1	
1446851840289742850	23993E44083059C233655452808031FA	1633791334592	-1		-1		-1	
1446846547417698309	1565187DD3BBB80146E6F7CDA521A449	1633790072670	-1		-1		-1	
1446838567590838272	0EBC7EDA1218CFEDFFC02190010911F2	1633788170179	-1		-1		-1	
1446831810646880264	C5C9ED85DB2B8785D22394F449801E65	1633786559152	-1		-1		-1	
1446831129114316803	A11DE4C8473897ED680FFBA35A289D30	1633786396662	-1		-1	NEEDS_MORE_RATINGS	-1	
1446823722174881795	64E7FB2CC7997D05FCE8B3ABF55688F3	1633784630725	-1		-1		-1	
1446820362432524293	C19D2F3A836E64703279D619D796328D	1633783829705	-1		-1	NEEDS_MORE_RATINGS	-1	
1446819039217659906	B207587C02214281E888D14980E492FC	1633783514205	-1		-1		-1	
1446817104381030400	7D61C5D43863E76ACA65CFD6B0478D53	1633783052903	-1		-1		-1	
1446778241042325505	A2D295B93A45505CE87C5D55D9AAB9BB	1633773787162	-1		-1		-1	
1446718259038986240	193C4C09B8576B9201BDEB26869360FA	1633759486338	-1		-1		-1	
1446712478893809669	9795BF8962792425EFA8D2F4F92685B4	1633758108244	-1		-1		-1	
1446710174962659328	9795BF8962792425EFA8D2F4F92685B4	1633757558946	-1		-1		-1	
1446709811320655873	9795BF8962792425EFA8D2F4F92685B4	1633757472245	-1		-1		-1	
1446708403590533123	9795BF8962792425EFA8D2F4F92685B4	1633757136617	-1		-1		-1	
1446706376345071616	9795BF8962792425EFA8D2F4F92685B4	1633756653283	-1		-1		-1	
1446705414171725829	9795BF8962792425EFA8D2F4F92685B4	1633756423883	-1		-1		-1	
1446704516183859201	9795BF8962792425EFA8D2F4F92685B4	1633756209796	-1		-1		-1	
1446701836568760320	9795BF8962792425EFA8D2F4F92685B4	1633755570916	-1		-1		-1	
1446700102366765059	9795BF8962792425EFA8D2F4F92685B4	1633755157452	-1		-1		-1	
1446698793693548544	9795BF8962792425EFA8D2F4F92685B4	1633754845438	-1		-1	NEEDS_MORE_RATINGS	-1	
1446697628218048514	9795BF8962792425EFA8D2F4F92685B4	1633754567569	-1		-1		-1	
1446696821762543620	9795BF8962792425EFA8D2F4F92685B4	1633754375295	-1		-1		-1	
1446696570695659525	9795BF8962792425EFA8D2F4F92685B4	1633754315436	-1		-1		-1	
1446696391561158658	9795BF8962792425EFA8D2F4F92685B4	1633754272727	-1		-1		-1	
1446696132621611008	9795BF8962792425EFA8D2F4F92685B4	1633754210990	-1		-1		-1	
1446695736649949186	9795BF8962792425EFA8D2F4F92685B4	1633754116585	-1		-1		-1	
1446694695141261315	9795BF8962792425EFA8D2F4F92685B4	1633753868269	-1		-1	NEEDS_MORE_RATINGS	-1	
1446694223521198084	9795BF8962792425EFA8D2F4F92685B4	1633753755826	-1		-1		-1	
1446693350292213762	9795BF8962792425EFA8D2F4F92685B4	1633753547633	-1		-1		-1	
1446686292599885824	9795BF8962792425EFA8D2F4F92685B4	1633751864950	-1		-1		-1	
1446685038779637761	0EA30680B0727B01D5EAE24F14ACBDB8	1633751566008	-1		-1		-1	
1446684889240129537	7F02B662CC9046384F2402AA780B1F2F	1633751530358	-1		-1	NEEDS_MORE_RATINGS	-1	
1446672816494059521	5AD0B5581E4AC4683F4A8D75DEB62680	1633748651993	-1		-1	NEEDS_MORE_RATINGS	-1	
1446670441859489792	A2D295B93A45505CE87C5D55D9AAB9BB	1633748085835	-1		-1		-1	
1446670440005574663	1CC3BDC2B3DF11D8F8356175FB42CF99	1633748085393	-1		-1		-1	
1446669362602156032	5AD0B5581E4AC4683F4A8D75DEB62680	1633747828521	-1		-1		-1	
1446664342255153160	5AD0B5581E4AC4683F4A8D75DEB62680	1633746631578	-1		-1		-1	
1446662385457106944	5AD0B5581E4AC4683F4A8D75DEB62680	1633746165039	-1		-1		-1	
1446661600828608518	5AD0B5581E4AC4683F4A8D75DEB62680	1633745977969	-1		-1		-1	
1446655670078648321	23993E44083059C233655452808031FA	1633744563968	-1		-1		-1	
1446654806987141125	A8CB5D5E5A53FEA286C15D44FBE39BF6	1633744358190	-1		-1		-1	
1446654032576229379	23993E44083059C233655452808031FA	1633744173559	-1		-1		-1	
1446652903515643909	23993E44083059C233655452808031FA	1633743904368	-1		-1		-1	
1446652863288053767	CB35AFF81AE9CB1BB313CA9524D56629	1633743894777	-1		-1		-1	
1446652007285149697	3C7C2087769A0614181A23B7FC46B3FC	1633743690704	-1		-1		-1	
1446645390913118211	3D07AC2A0B5EE5547F11A7730C4992C7	1633742113225	-1		-1	NEEDS_MORE_RATINGS	-1	
1446634425270288384	178D0FC1A1907F41A781B5F9C166A782	1633739498807	-1		-1		-1	
1446620337953808384	EC30F79537DA4ACFCFAFE069ADB060A1	1633736140128	-1		-1	NEEDS_MORE_RATINGS	-1	
1446609465030098948	2162FBDB741AD197ADD5FD8E0EFD93D7	1633733547858	-1		-1	NEEDS_MORE_RATINGS	-1	
1446606550366367755	D4021EBED1EDE2C63CB78CC3CAABCCFF	1633732852912	-1		-1		-1	
1446602620735565830	48D9307FFA424A218E25D67FA41986E0	1633731916017	-1		-1	NEEDS_MORE_RATINGS	-1	
1446596752363171844	C19D2F3A836E64703279D619D796328D	1633730516954	-1		-1	NEEDS_MORE_RATINGS	-1	
1446595003489337348	67683D361679E78C1A5B1A46D9BAC759	1633730099925	-1		-1	NEEDS_MORE_RATINGS	-1	
1446590371744542722	B3DCDF701CB31021D92F2A1BB97A94EF	1633728995633	-1		-1	NEEDS_MORE_RATINGS	-1	
1446584848462729220	A8CB5D5E5A53FEA286C15D44FBE39BF6	1633727678781	-1		-1		-1	
1446584787750178817	F7E64318F15C87597C7936E4D1F75FB9	1633727664304	-1		-1	NEEDS_MORE_RATINGS	-1	
1446582783002951680	E4157769B21740ACD6327940543338E8	1633727186330	-1		-1	NEEDS_MORE_RATINGS	-1	
1446577716157878277	44FE55F4D0F28FD10457E4B5B77A0F74	1633725978303	-1		-1		-1	
1446577527493828612	F7E64318F15C87597C7936E4D1F75FB9	1633725933324	-1		-1		-1	
1446577227940962317	0EF3DFF52CF7001D452F18527B30BA30	1633725861944	-1		-1		-1	
1446575731585155072	34F4A987E5E2230B8BD11CC8B6BC876C	1633725505150	-1		-1	NEEDS_MORE_RATINGS	-1	
1446565529960042510	121B8B472E6084C03DFC332011D97C3A	1633723072958	-1		-1		-1	
1446558923746680833	C19D2F3A836E64703279D619D796328D	1633721497847	-1		-1	NEEDS_MORE_RATINGS	-1	
1446553604349857795	7F02B662CC9046384F2402AA780B1F2F	1633720229598	-1		-1	NEEDS_MORE_RATINGS	-1	
1446551639914123269	2C60B0CF98767E5038FB5B3E37B7C4A0	1633719761244	-1		-1		-1	
1446549000606269440	06C7B658C5B6735445616F768A6A8528	1633719131979	-1		-1		-1	
1446542659754070047	C5C9ED85DB2B8785D22394F449801E65	1633717620246	-1		-1		-1	
1446536831189897217	B615F49A9CD7F18B52DAE3F567FEAA3D	1633716230569	-1		-1	NEEDS_MORE_RATINGS	-1	
1446534693327753218	E4560381BDEF0086D6965B2422957353	1633715720862	-1		-1		-1	
1446534108872515587	1F7EA4B7270680E7AAB0AE53B390C3B6	1633715581514	-1		-1	NEEDS_MORE_RATINGS	-1	
1446532596905623553	E4560381BDEF0086D6965B2422957353	1633715221032	-1		-1		-1	
1446530795242360835	F7A4FC95E7E28A832C3C4564C2F9FAB3	1633714791483	-1		-1		-1	
1446525652551667714	DDD8627C56B76F32CF954EE2914ED879	1633713565371	-1		-1	NEEDS_MORE_RATINGS	-1	
1446521760753541121	DFB107591A4F2D4C290D018286517954	1633712637513	-1		-1		-1	
1446515731030585349	8B9C8A2517EAA3A2E0309B4B994D8993	1633711199900	-1		-1		-1	
1446515540621762560	41E22421D2F0F47FEE7C94D20B51867F	1633711154501	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1446515262413414400	F0536F2F3983B27574E317E4C1D9DAA4	1633711088170	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1446514665002082308	0811DB143F39C67266A51987F90ECA30	1633710945742	-1		-1		-1	
1446505481191649281	3D07AC2A0B5EE5547F11A7730C4992C7	1633708756215	-1		-1		-1	
1446505361276538880	CE62FF936CD81E948C1E8FF5DE3C2A02	1633708727554	-1		-1		-1	
1446504007200088065	1722F54D9B37C9DA0B47BA4BE92AFD99	1633708404719	-1		-1		-1	
1446503716748607497	B54A94DE5F0714F5CFCE5446CBE5766F	1633708335466	-1		-1		-1	
1446502890839830530	06C7B658C5B6735445616F768A6A8528	1633708138556	-1		-1		-1	
1446502725340983297	06C7B658C5B6735445616F768A6A8528	1633708099097	-1		-1		-1	
1446501989450280963	06C7B658C5B6735445616F768A6A8528	1633707923651	-1		-1		-1	
1446497585389314052	DB40AB7C4CC790A73DC544DD984DE8DD	1633706873643	-1		-1	NEEDS_MORE_RATINGS	-1	
1446493494407835653	6DC406E1AA3C2ECFAA6B08F9C5016EF7	1633705898271	-1		-1	NEEDS_MORE_RATINGS	-1	
1446493408621518850	1B5DD4E535405F1075972ECB0C3D3B41	1633705877868	-1		-1		-1	
1446487549266972672	1B5DD4E535405F1075972ECB0C3D3B41	1633704480889	-1		-1	NEEDS_MORE_RATINGS	-1	
1446484723254145025	115BCA94ECE1498A6BED1B8DB9AB4E14	1633703807132	-1		-1		-1	
1446484175360602114	C71BAC0579330D9B64AF736384A373DC	1633703676438	-1		-1		-1	
1446483678012583937	2E4657A8FD06B7446FA59CF14CC7EB9D	1633703557860	-1		-1		-1	
1446480861096984579	F99809A4FA29262F0680C859EE75AA18	1633702886298	-1		-1		-1	
1446480181602967557	1722F54D9B37C9DA0B47BA4BE92AFD99	1633702724252	-1		-1		-1	
1446475410846408704	C6A2BA2E45B6E485D8BE39C657FA2B73	1633701586815	-1		-1	NEEDS_MORE_RATINGS	-1	
1446473968567963649	C6A2BA2E45B6E485D8BE39C657FA2B73	1633701242950	-1		-1		-1	
1446473486248120321	F99809A4FA29262F0680C859EE75AA18	1633701128030	-1		-1		-1	
1446471530108555264	BCE3367BCAFBFF99A308328D8BC09AFB	1633700661579	-1		-1	NEEDS_MORE_RATINGS	-1	
1446469846468792358	1722F54D9B37C9DA0B47BA4BE92AFD99	1633700260165	-1		-1		-1	
1446468909654102017	C0266400D9B851B98B527B6C78444F7D	1633700036815	-1		-1	NEEDS_MORE_RATINGS	-1	
1446449994882486278	0FCFED158FA3793F5534E21C87A6B7A3	1633695527177	-1		-1		-1	
1446445635893436416	6B104E90D65EC47AD8EA5CFB7F33F12A	1633694487913	-1		-1		-1	
1446444955162103811	2EAE414DFC79994E60596F7FB9935514	1633694325618	-1		-1	NEEDS_MORE_RATINGS	-1	
1446438621159084042	A3C71A54561D8F933770BDBEC4960325	1633692815494	-1		-1		-1	
1446427601342550028	7064FCB427905CAE112BCC535978D3E1	1633690188172	-1		-1		-1	
1446418397944860672	1722F54D9B37C9DA0B47BA4BE92AFD99	1633687993900	-1		-1		-1	
1446383449850331136	CC615A9B9F4FE5C2D5F68A8B1DFA7C7A	1633679661605	-1		-1		-1	
1446359056436899844	9795BF8962792425EFA8D2F4F92685B4	1633673845764	-1		-1		-1	
1446358610133594121	9795BF8962792425EFA8D2F4F92685B4	1633673739359	-1		-1	NEEDS_MORE_RATINGS	-1	
1446358420194566145	9795BF8962792425EFA8D2F4F92685B4	1633673694074	-1		-1		-1	
1446356672608415745	9795BF8962792425EFA8D2F4F92685B4	1633673277416	-1		-1		-1	
1446355678189269008	9795BF8962792425EFA8D2F4F92685B4	1633673040328	-1		-1		-1	
1446355399125442561	9795BF8962792425EFA8D2F4F92685B4	1633672973794	-1		-1		-1	
1446354952343990288	9795BF8962792425EFA8D2F4F92685B4	1633672867273	-1		-1		-1	
1446354542799564807	9795BF8962792425EFA8D2F4F92685B4	1633672769631	-1		-1		-1	
1446354050153394186	9795BF8962792425EFA8D2F4F92685B4	1633672652174	-1		-1		-1	
1446350609012207616	29B89598376A5AEBE5EB429FAB99EE60	1633671831743	-1		-1	NEEDS_MORE_RATINGS	-1	
1446344277374558212	AAA4EA622376BC9092CE96FB9EAC8205	1633670322163	-1		-1	NEEDS_MORE_RATINGS	-1	
1446329458328313856	A5D341541F42A514CAB375C43499B6B7	1633666789024	-1		-1		-1	
1446321721997398016	9466B3AC539AF0E5099B5FA99E829C3A	1633664944540	-1		-1		-1	
1446314045938667528	06C7B658C5B6735445616F768A6A8528	1633663114428	-1		-1		-1	
1446313127771922434	06C7B658C5B6735445616F768A6A8528	1633662895517	-1		-1		-1	
1446312812830072833	06C7B658C5B6735445616F768A6A8528	1633662820449	-1		-1		-1	
1446310494738927623	06C7B658C5B6735445616F768A6A8528	1633662267757	-1		-1		-1	
1446310412908068865	06C7B658C5B6735445616F768A6A8528	1633662248247	-1		-1		-1	
1446310324001337347	06C7B658C5B6735445616F768A6A8528	1633662227048	-1		-1		-1	
1446310170053603332	06C7B658C5B6735445616F768A6A8528	1633662190344	-1		-1		-1	
1446310131214524417	E98E0FE09A0FF62D1B2DE83C4F8F728F	1633662181081	-1		-1		-1	
1446308996659302401	5ED2CBC0CB396C694878BE2661223434	1633661910585	-1		-1	NEEDS_MORE_RATINGS	-1	
1446304423546957851	DF9D029EA0534CB92156722D0C91B654	1633660820270	-1		-1		-1	
1446303483846610944	0B54A12D7E94399C0ADE86662F534844	1633660596226	-1		-1	NEEDS_MORE_RATINGS	-1	
1446303224965713924	4CE401ED7DB50351AB80EACFBB44DAD8	1633660534508	-1		-1		-1	
1446303147845201941	DF9D029EA0534CB92156722D0C91B654	1633660516118	-1		-1	NEEDS_MORE_RATINGS	-1	
1446302879971782662	F40F6E0D402AA3B2245F5A8844DEB1CC	1633660452263	-1		-1		-1	
1446286523222175760	2E7D7AB039CB782BA79025326FB2A7A1	1633656552499	-1		-1	NEEDS_MORE_RATINGS	-1	
1446283427502870529	F8525F1FA78ED1AC897C02156B386826	1633655814470	-1		-1	NEEDS_MORE_RATINGS	-1	
1446282711551840260	9ADCE068136AAFBE6AE1BDF8C59322C1	1633655643725	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1446278405264232448	0BCA59C4954A374D9DC6DEFBB38B116A	1633654617026	-1		-1		-1	
1446274904010240001	83A4BDDB59E4177D2F5DFE5091F40753	1633653782262	-1		-1	NEEDS_MORE_RATINGS	-1	
1446274872427130885	429B138EF5D89C9E3D9E7F012C28E033	1633653774734	-1		-1		-1	
1446268376418979846	C0E835680EED1B4661E85DA65ED06925	1633652225961	-1		-1		-1	
1446256935980961793	E0A3AA754873FBD7628FC61AB404265B	1633649498350	-1		-1		-1	
1446255775467413506	F95D668B41424C7E5029087C590548CD	1633649221666	-1		-1		-1	
1446252360087609350	7BB4BB6C1F56A3733451FE978D05BF2D	1633648407373	-1		-1		-1	
1446248827313434634	23993E44083059C233655452808031FA	1633647565094	-1		-1		-1	
1446241771432734752	3B7EDEE2EDCA17C38EC7EB12741445B8	1633645882837	-1		-1	NEEDS_MORE_RATINGS	-1	
1446237436204490752	3478C04DAAF112AF2229F037FBFDA6A7	1633644849242	-1		-1		-1	
1446235277198913543	71D7CDB83A75D5E1879901FA87A67156	1633644334490	-1		-1		-1	
1446221681643569188	C7B74E38A81FD7AC916A48FD624C5694	1633641093058	-1		-1		-1	
1446221152884609030	2F3A05ADEE768BE4F9278C4D6146564B	1633640966995	-1		-1		-1	
1446220816715169828	C7B74E38A81FD7AC916A48FD624C5694	1633640886840	-1		-1		-1	
1446220659001069580	2F3A05ADEE768BE4F9278C4D6146564B	1633640849243	-1		-1		-1	
1446220464888729605	2F3A05ADEE768BE4F9278C4D6146564B	1633640802963	-1		-1		-1	
1446219732542111756	C7B74E38A81FD7AC916A48FD624C5694	1633640628362	-1		-1		-1	
1446218733156909076	64E3CD6C588C2AF7EAFB136C2277A740	1633640390090	-1		-1	NEEDS_MORE_RATINGS	-1	
1446218194931355653	67683D361679E78C1A5B1A46D9BAC759	1633640261764	-1		-1	NEEDS_MORE_RATINGS	-1	
1446216935990087682	4489E45912FBC729663CCA8DBAE9F578	1633639961610	-1		-1		-1	
1446215742446190618	A2CB122F0232C86BA963E076FE501E75	1633639677044	-1		-1	NEEDS_MORE_RATINGS	-1	
1446215107059539972	4489E45912FBC729663CCA8DBAE9F578	1633639525557	-1		-1		-1	
1446213542672277504	4489E45912FBC729663CCA8DBAE9F578	1633639152577	-1		-1		-1	
1446212211031040002	20FB19278F30C7654AAD26F68832A39F	1633638835091	-1		-1		-1	
1446205847223382017	6151DAA8BA92DA760214DD80B745C7F6	1633637317840	-1		-1	NEEDS_MORE_RATINGS	-1	
1446204121967702030	4489E45912FBC729663CCA8DBAE9F578	1633636906508	-1		-1		-1	
1446201676344410143	F80626BCEB9598D834AC2E5C8D15C30A	1633636323427	-1		-1		-1	
1446199215860879364	B52C21E67E4F2F15981419A7CC55C269	1633635736799	-1		-1		-1	
1446198085261070336	2D60C888F5B949D2C73800B29F89C423	1633635467242	-1		-1		-1	
1446192409424052233	331E33931F15A132253863A633F80010	1633634114019	-1		-1		-1	
1446187039024730125	BB092D32531151FAC26E02380D69D5C8	1633632833616	-1		-1		-1	
1446185589984792579	C85FA8C8F32029A184A11DBC66B90E57	1633632488139	-1		-1		-1	
1446185155094204416	16626E2CD8DE4184F36ABB14C23B5880	1633632384455	-1		-1	NEEDS_MORE_RATINGS	-1	
1446183865190653958	E1315E9726B1F920C38AB5C4EC23FE80	1633632076915	-1		-1		-1	
1446173177273466886	F7E64318F15C87597C7936E4D1F75FB9	1633629528719	-1		-1	NEEDS_MORE_RATINGS	-1	
1446171530740776965	4489E45912FBC729663CCA8DBAE9F578	1633629136154	-1		-1	NEEDS_MORE_RATINGS	-1	
1446168132729679885	23993E44083059C233655452808031FA	1633628326005	-1		-1		-1	
1446166397663555584	23993E44083059C233655452808031FA	1633627912332	-1		-1		-1	
1446162110338174982	C19D2F3A836E64703279D619D796328D	1633626890155	-1		-1	NEEDS_MORE_RATINGS	-1	
1446158118589804546	9D097524DBAA2FB31A32CC910357EB59	1633625938447	-1		-1		-1	
1446156861158400008	3FFC34A56DCA8A37CD89FDF30CC8D136	1633625638653	-1		-1		-1	
1446154954184400900	58DF54439BB87FA9A8B079053E570A66	1633625183995	-1		-1		-1	
1446151260613251079	FB48DA753B5BB273709FA69FB52B5D6E	1633624303380	-1		-1	NEEDS_MORE_RATINGS	-1	
1446150806281981952	06C7B658C5B6735445616F768A6A8528	1633624195052	-1		-1		-1	
1446150712006639620	06C7B658C5B6735445616F768A6A8528	1633624172580	-1		-1		-1	
1446150639478718464	06C7B658C5B6735445616F768A6A8528	1633624155287	-1		-1		-1	
1446150497715453958	06C7B658C5B6735445616F768A6A8528	1633624121488	-1		-1		-1	
1446150400659243016	06C7B658C5B6735445616F768A6A8528	1633624098346	-1		-1		-1	
1446146741145853956	EC30F79537DA4ACFCFAFE069ADB060A1	1633623225853	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1446146031855472650	EC30F79537DA4ACFCFAFE069ADB060A1	1633623056746	-1		-1		-1	
1446143575742365701	F7275B1473D672ACE9B64017397F242E	1633622471165	-1		-1		-1	
1446135171451871234	E933DF0CCF4FE926320D6AE1E7F690AF	1633620467425	-1		-1	NEEDS_MORE_RATINGS	-1	
1446131160862498827	5FFC38C5C830B122307C8ED77E8EAEC3	1633619511219	-1		-1		-1	
1446126926825885700	F91E83F0DC446DD6460C7A1B9188E365	1633618501747	-1		-1		-1	
1446123352955899912	F99809A4FA29262F0680C859EE75AA18	1633617649672	-1		-1		-1	
1446118742967013389	27C2CE23A68F32F61C3B361C39E358AD	1633616550564	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1446118017495023616	00F732AC1BBC6D01B876B2E10C21B18D	1633616377596	-1		-1		-1	
1446116864262766601	27C2CE23A68F32F61C3B361C39E358AD	1633616102646	-1		-1	NEEDS_MORE_RATINGS	-1	
1446116460305154061	EE8F50AFAEB3847BACA817C043853C29	1633616006334	-1		-1		-1	
1446116456471531537	0811DB143F39C67266A51987F90ECA30	1633616005420	-1		-1	NEEDS_MORE_RATINGS	-1	
1446114786874310656	465A458BD93845668D8FD5F8A547068A	1633615607360	-1		-1		-1	
1446108799249571842	50BFE6354BBDE28D4336E0259CC5E4D8	1633614179802	-1		-1		-1	
1446102134039236611	66DAEFC6A636E5E768A5DDEDEDFBBCF8	1633612590690	-1		-1		-1	
1446100987618512906	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1633612317362	-1		-1	NEEDS_MORE_RATINGS	-1	
1446088873071742976	826233F2A27BA325B5FE33ADB186B70E	1633609429030	-1		-1	NEEDS_MORE_RATINGS	-1	
1446088451300990981	826233F2A27BA325B5FE33ADB186B70E	1633609328472	-1		-1		-1	
1446087087313207302	C0E835680EED1B4661E85DA65ED06925	1633609003271	-1		-1		-1	
1446087046553014275	201C9507238E9ED85F7D9A243942A311	1633608993552	-1		-1		-1	
1446086378320769025	7F9A473F3156DD55C9E865A7D9883860	1633608834235	-1		-1		-1	
1446085398950731778	7F9A473F3156DD55C9E865A7D9883860	1633608600735	-1		-1		-1	
1446072845918945280	93BE9A36A75798F3AB05A850EE83A509	1633605607858	-1		-1		-1	
1446037259011121156	3639050086AB4EEDE6BB374BF6A6F12B	1633597123281	-1		-1	NEEDS_MORE_RATINGS	-1	
1445987830346313730	E069D2851EC25B4D7271459BF2E83220	1633585338565	-1		-1		-1	
1445986855707684865	0CB2EADA775D40637C12D5239E520D60	1633585106194	-1		-1	NEEDS_MORE_RATINGS	-1	
1445985682321727488	64E7FB2CC7997D05FCE8B3ABF55688F3	1633584826437	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1445983520233492481	BE458918888BA6906E18228C393F04E1	1633584310954	-1		-1		-1	
1445982696807698439	1B5DD4E535405F1075972ECB0C3D3B41	1633584114635	-1		-1	NEEDS_MORE_RATINGS	-1	
1445982691250294784	BE458918888BA6906E18228C393F04E1	1633584113310	-1		-1		-1	
1445965242228375554	0EA30680B0727B01D5EAE24F14ACBDB8	1633579953137	-1		-1		-1	
1445964324539863044	115BCA94ECE1498A6BED1B8DB9AB4E14	1633579734345	-1		-1		-1	
1445963530910511104	9B866033986539BE61B3C94D9404A99C	1633579545129	-1		-1	NEEDS_MORE_RATINGS	-1	
1445961087069872128	C614628C28AB9CD6A59E99B472FEDF93	1633578962473	-1		-1		-1	
1445953675617357828	10A8B4E4EA9D5664BADC77126E443233	1633577195447	-1		-1	NEEDS_MORE_RATINGS	-1	
1445940638940286976	F350BE9DFF8D121EFD8993968305A71F	1633574087260	-1		-1	NEEDS_MORE_RATINGS	-1	
1445935688990408706	A62A7B5B1148ED4CAA6D81082AEFBEE9	1633572907095	-1		-1		-1	
1445934686748827650	A62A7B5B1148ED4CAA6D81082AEFBEE9	1633572668142	-1		-1		-1	
1445933774613598215	C5ED48E11BAB925969EAD3AF28BCC91D	1633572450673	-1		-1	NEEDS_MORE_RATINGS	-1	
1445932170749505539	F80626BCEB9598D834AC2E5C8D15C30A	1633572068281	-1		-1		-1	
1445927216467124224	001C628A29E42A079323405DD3EBAB06	1633570887093	-1		-1		-1	
1445925345220182016	F80626BCEB9598D834AC2E5C8D15C30A	1633570440948	-1		-1	NEEDS_MORE_RATINGS	-1	
1445924208450711555	443C889F71B7583009FA492EBA8A5E9B	1633570169926	-1		-1		-1	
1445924060010098691	AECA621BD49DBD17B585EFF22D682450	1633570134535	-1		-1	NEEDS_MORE_RATINGS	-1	
1445921274824384518	9B9A82A2BEC1D2A0F412A361682D198C	1633569470497	-1		-1		-1	
1445919690887471105	75DD800714AEECA95ECDCAB240DC16FC	1633569092858	-1		-1		-1	
1445919348586172416	75DD800714AEECA95ECDCAB240DC16FC	1633569011244	-1		-1	NEEDS_MORE_RATINGS	-1	
1445919065080487941	75DD800714AEECA95ECDCAB240DC16FC	1633568943652	-1		-1		-1	
1445918678323769346	75DD800714AEECA95ECDCAB240DC16FC	1633568851441	-1		-1	NEEDS_MORE_RATINGS	-1	
1445908393550495746	C614628C28AB9CD6A59E99B472FEDF93	1633566399356	-1		-1		-1	
1445907622205419528	6502C2EDD83F2F40F51918AAC326B7FF	1633566215454	-1		-1	NEEDS_MORE_RATINGS	-1	
1445905806101295107	0C8944CC39AADEB34E118DA496920D2B	1633565782464	-1		-1		-1	
1445895175960629250	16329B69764E7DF2EE468097678B0980	1633563248038	-1		-1	NEEDS_MORE_RATINGS	-1	
1445893517230759942	440469B066257990EC919E21C2D7B1D9	1633562852567	-1		-1	NEEDS_MORE_RATINGS	-1	
1445893206537691143	2A9F80512E5BD2AAD2910508AFF2B83E	1633562778493	-1		-1	NEEDS_MORE_RATINGS	-1	
1445892202295595012	128CA76DCD0A69862F20BAD7AA693DDC	1633562539065	-1		-1	NEEDS_MORE_RATINGS	-1	
1445886695954542595	7EDBEC4699F03850329A2BA9544EE8AE	1633561226248	-1		-1	NEEDS_MORE_RATINGS	-1	
1445884235739373569	C1A45B9E04C174E374343988686BD424	1633560639686	-1		-1	NEEDS_MORE_RATINGS	-1	
1445879545865781251	62E395725FF6453D50D2F50D8C83F9EE	1633559521534	-1		-1		-1	
1445875870464315396	D851696F6DEEC0E92A49EE3421A1C993	1633558645250	-1		-1		-1	
1445875014989930497	44A616DE8EDA8A9F3ECFB94622C2A16B	1633558441290	-1		-1		-1	
1445870314735521793	CE62FF936CD81E948C1E8FF5DE3C2A02	1633557320664	-1		-1		-1	
1445868696702906372	9B866033986539BE61B3C94D9404A99C	1633556934892	-1		-1	NEEDS_MORE_RATINGS	-1	
1445866517002784771	671E81B4F95129C2C2928AD9D8F9070A	1633556415211	-1		-1		-1	
1445865206790361090	C7709137CF65579ED55848DC005D9148	1633556102834	-1		-1	NEEDS_MORE_RATINGS	-1	
1445864133723889664	EFF6C53DC6D5CBB0964E8C019BC1A2FB	1633555846993	-1		-1		-1	
1445862858022002689	31E16B73B690A6CD98343140EFBFC2CB	1633555542842	-1		-1		-1	
1445862610205822983	CB76B2887FDA3531FB6F8AEFE64DEFCF	1633555483761	-1		-1	NEEDS_MORE_RATINGS	-1	
1445859577392623616	439D048C2BE66F2E040F0C2B91E55B83	1633554760678	-1		-1	NEEDS_MORE_RATINGS	-1	
1445859528055083009	798875C0BE4D4340E60F6EF914E6BF2B	1633554748917	-1		-1	NEEDS_MORE_RATINGS	-1	
1445857211884867589	833F641765EE8C1FD2D7472F09CFB77E	1633554196699	-1		-1	NEEDS_MORE_RATINGS	-1	
1445857202502189059	B9ADBEEEC7C161489747E39D5A94AA19	1633554194461	-1		-1	NEEDS_MORE_RATINGS	-1	
1445853749407219719	115BCA94ECE1498A6BED1B8DB9AB4E14	1633553371180	-1		-1		-1	
1445849929428078594	06C7B658C5B6735445616F768A6A8528	1633552460425	-1		-1		-1	
1445849899103313922	841EFC3FD2F499C8E785B35CA04C0379	1633552453197	-1		-1	NEEDS_MORE_RATINGS	-1	
1445849846066266123	06C7B658C5B6735445616F768A6A8528	1633552440551	-1		-1		-1	
1445849712863580162	06C7B658C5B6735445616F768A6A8528	1633552408793	-1		-1		-1	
1445848808626266115	45D25B310FDC35B68B402D2F154C864E	1633552193207	-1		-1		-1	
1445846762644643843	EFB72481F857CE188CB0141B4FBD8599	1633551705405	-1		-1		-1	
1445845340452802561	30D3643A9FD4E5ECBB2F41EFB3EE5974	1633551366331	-1		-1		-1	
